gene,expression
RNF115,0.039019260420198515
RNF13,0.03545486488483983
RNF130,0.04193516026023796
RNF139,0.03842297421557824
RNF14,0.0374695468231423
RNF141,0.042105265129739035
RNF146,0.020568281668126385
RNF149,0.033358618141522176
RNF167,0.05449915760554194
RNF168,0.015776263199921297
RNF187,0.09690865483132184
RNF19A,0.04991907408422325
RNF20,0.038698435775152445
RNF216,0.03355149445717064
RNF220,0.022109312465535016
RNF24,0.028217621112473966
RNF34,0.01852817992782499
RNF4,0.04268530850912365
RNF41,0.031175965800702428
RNH1,0.07348367741274985
RNPEP,0.046538219442574996
RNPS1,0.08366202046637149
RPA1,0.05609152242030741
RPAP2,0.015269360788401597
RPAP3,0.019606987176676957
RPE,0.021243826003642906
RPL21,0.12211324971986763
RPL22,0.08169544945150854
RPL36AL,0.07053629317525878
RPL39,0.07118177741054647
RPL41,0.10112279888417314
RPRD1A,0.03960071511679072
RPRD2,0.0542383464353657
RPS15A,0.04035505008292178
RPS23,0.0749872307224173
RPS27L,0.032224128488414036
RPTOR,0.020914984734400396
RRAGA,0.04915110569175873
RREB1,0.04007744209589441
RRM1,0.04600558613941022
RRM2B,0.031591331175478805
RRN3,0.04124117678202907
RRP15,0.01879081913975969
RRP1B,0.03307285374232613
RRP36,0.023559161766668644
RSBN1L,0.023877540103297106
RSL1D1,0.12382423108068986
RSL24D1,0.05532741406718526
RSPRY1,0.02468810331296105
RSRC2,0.04406302204287018
RSU1,0.05990892766352484
RTCB,0.047281159429848
RTF1,0.05168813501442992
RTF2,0.04192904424795023
RTRAF,0.06839682173066912
RUFY1,0.032440750962706585
RUFY3,0.025255041177713017
RUNDC1,0.026257200182850916
RUNX1,0.10115656707070594
RWDD1,0.0299712545207579
RXRA,0.058931153919959664
RXRB,0.026149673644321938
RYBP,0.04408826698644429
RYK,0.04114626895406443
SACM1L,0.029271194360554302
SAE1,0.054416371551675835
SAFB,0.048496992172467786
SAFB2,0.02491810061711837
SAMD4B,0.06850177883144073
SAMD8,0.026627094912973517
SAMHD1,0.06109464316530713
SAP18,0.06765528837718654
SAP30BP,0.03096673303681601
SAP30L,0.02932914297011717
SAR1B,0.04349071040611421
SARS1,0.07205832225640343
SART3,0.026612451983176966
SAYSD1,0.017622382478161665
SBDS,0.047524488125451216
SBF1,0.036666747865583556
SBNO1,0.04110211495261798
SCAF11,0.07703925339424444
SCAF4,0.026051007897660343
SCAF8,0.029015393728228974
SCAMP1,0.04419521339639238
SCAMP2,0.06654396583549832
SCAMP3,0.053502801114064226
SCAP,0.049102766968147346
SCFD1,0.034910147869958726
SCMH1,0.024167682758068854
SCYL2,0.0410553479587282
SDAD1,0.03246202302254332
SDC3,0.06747171750248544
SDF4,0.06693344348205518
SDHC,0.04594670413055947
SEC11A,0.06444462543736693
SEC11C,0.026088774517525976
SEC13,0.060830719110765354
SEC14L1,0.048005853498192086
SEC22C,0.03106776594847085
SEC23A,0.03646609323476206
SEC23B,0.056283816197458064
SEC23IP,0.043368366508184784
SEC24B,0.03375076865631249
SEC24D,0.049727990220092014
SEC31A,0.14796248445721435
SEC62,0.1038698429976043
SECISBP2,0.03197750659134803
SEH1L,0.021957323565085337
SEL1L,0.09612351703334214
SELENOF,0.08448613959858194
SELENOI,0.03816359893591011
SELENON,0.060480185965020486
SELENOT,0.05876386774784769
SELENOW,0.09459609257499214
SEM1,0.041768890915687015
SENP2,0.027360054624081122
SENP5,0.023135579455740244
SENP6,0.0520769269534751
SEPHS1,0.042535958281825076
SEPHS2,0.0747670000419433
SEPTIN11,0.08261316297818576
SEPTIN2,0.23399971209256054
SEPTIN7,0.09924275050804791
SEPTIN8,0.04692371771192829
SERBP1,0.15743255644511372
SERINC3,0.12695135120008882
SERP1,0.13478317518985758
SERPINB1,0.03661211299314873
SERPINB6,0.0567084118596189
SESTD1,0.04701658409312939
SETD1B,0.0279646332145679
SETD2,0.0554339698270103
SETD3,0.040792816683371945
SETD5,0.07436738773370853
SETX,0.061444014433028334
SF1,0.12307597168587871
SF3A1,0.07614703145639613
SF3A3,0.04896907826653587
SF3B2,0.1301309422741463
SF3B3,0.09910899940173686
SF3B4,0.06410850373769564
SF3B6,0.037255916764230144
SFPQ,0.1617039005260486
SFSWAP,0.02407587140407289
SFT2D2,0.059295417314818605
SFXN3,0.030228353716549056
SGPL1,0.06318365789548956
SGSM2,0.028149914698194882
SH3BP2,0.03412339722260849
SH3BP5L,0.02697478371161611
SH3GL1,0.041716936327965956
SH3GLB1,0.08004186987086266
SHC1,0.057489270194773144
SHISA5,0.09614784421906447
SHOC2,0.04029277253730167
SIAH2,0.03829999341937664
SIDT2,0.038710067950650996
SIK3,0.02985246537745753
SIKE1,0.022008233006807525
SIN3A,0.05662772240318788
SIN3B,0.029651131553514155
SIPA1L3,0.045135406128911204
SKI,0.06192795364558125
SKIV2L,0.028648987551445144
SKP1,0.113573068674467
SLAIN2,0.04097871404455805
SLBP,0.0276160085388193
SLC11A2,0.04853167131868413
SLC15A4,0.017083786174977623
SLC20A1,0.039745341384884114
SLC20A2,0.041443515954144146
SLC25A12,0.01657849512808688
SLC25A16,0.017974528413857018
SLC25A36,0.04417966767346426
SLC25A44,0.029427332714401722
SLC25A46,0.029418233677411545
SLC30A1,0.036012760465587865
SLC30A5,0.02942904978441008
SLC30A6,0.024697925617815843
SLC30A7,0.026940906831679916
SLC30A9,0.047029254458076306
SLC31A1,0.039722305875838
SLC35A4,0.057568614870074405
SLC35C2,0.03544484425041151
SLC35E1,0.04886331649970758
SLC35E2B,0.030050834852628338
SLC35F5,0.05629242805322578
SLC35F6,0.04937051946349809
SLC37A3,0.023931427783766106
SLC38A10,0.06266351223618175
SLC39A10,0.02290987967475849
SLC39A7,0.10726500282602419
SLC39A9,0.0727907843302566
SLC3A2,0.09901416825931401
SLC44A1,0.10333397946092739
SLC4A1AP,0.018747893133090138
SLC5A6,0.0702502062486992
SLC9A1,0.044422146243398825
SLF2,0.02599165788288753
SLK,0.062198620879021324
SLMAP,0.04142939266715206
SLTM,0.05701435076174846
SLU7,0.0338841327577815
SMAD2,0.06038858427964392
SMAD3,0.03705382290891106
SMAD5,0.046188989496560716
SMAP2,0.03161182034167709
SMARCA2,0.1002158879270318
SMARCA4,0.09381258897968368
SMARCA5,0.07897134402983635
SMARCAL1,0.017142970635871807
SMARCB1,0.038786590652638904
SMARCC1,0.09632060229688912
SMARCC2,0.05281680891924614
SMARCD1,0.03592666147683586
SMC1A,0.0807065172552257
SMC3,0.049203544293399626
SMC5,0.027468755387790575
SMCHD1,0.041002198823264877
SMG1,0.08658247213242835
SMG5,0.07354486246138409
SMG7,0.07372667259475259
SMG9,0.019116569926807783
SMIM12,0.016967690352391894
SMIM15,0.031515882241369496
SMIM7,0.01903097280334617
SMNDC1,0.019647276091009216
SMS,0.06168764530628005
SMU1,0.04802115039943427
SMUG1,0.015576359775988665
SNAP29,0.026191966794114122
SNAP47,0.022800155826132366
SNAPC3,0.022997600408865383
SND1,0.135535371013771
SNRK,0.021962208380622628
SNRNP200,0.18586246799987136
SNRNP40,0.02247258103544644
SNRNP70,0.07721423110407677
SNRPB2,0.03400181723615783
SNRPD1,0.026648905442112326
SNRPD3,0.02924833359807859
SNU13,0.05954463060129016
SNW1,0.030615848735339526
SNX1,0.07714359587791891
SNX12,0.03716938564151862
SNX13,0.029355865145162172
SNX14,0.034305128683267586
SNX17,0.06511167934599998
SNX19,0.05566261800216941
SNX2,0.04233536285835315
SNX27,0.04110862221105258
SNX33,0.029907148270020216
SNX5,0.054374990796413086
SNX6,0.03806750216646787
SNX9,0.05624197468515934
SOD1,0.11572205553902015
SOGA1,0.07130475919872109
SON,0.16116021184685903
SOS1,0.04443899722473032
SOS2,0.03370396932207992
SP1,0.09097863898862348
SP100,0.046433690080680906
SP3,0.07181307898339369
SPAG9,0.0598799956941821
SPAST,0.017001382398284054
SPCS1,0.05246931876732664
SPCS3,0.0679518449948296
SPECC1L,0.021709013943812805
SPEN,0.06087637793142079
SPG11,0.04912530186420524
SPG21,0.053593058130960276
SPG7,0.0349244032197548
SPIDR,0.03660796584718652
SPIN1,0.07638394165631154
SPOP,0.04022211102576454
SPPL2A,0.04128519421127679
SPPL3,0.04202448527046922
SPRING1,0.031151587284079876
SPTLC1,0.048481934501156426
SPTLC2,0.08795822797101734
SPTSSA,0.04390048512720963
SREBF2,0.0834127810553077
SREK1,0.04292249832716423
SRF,0.04218922880802743
SRI,0.03934328512415769
SRP14,0.11979762952808698
SRP54,0.04107046029981254
SRP68,0.056928658629774524
SRP72,0.08291691530852162
SRP9,0.12266406404198768
SRPK1,0.020252717307171725
SRPK2,0.038824534894462165
SRPRB,0.04345518934035314
SRRM1,0.05241767552999656
SRRT,0.054817427097698004
SRSF1,0.03876494478609747
SRSF10,0.0605929279979222
SRSF11,0.08058460997673271
SRSF2,0.057800267563231755
SRSF3,0.1511621137822429
SRSF4,0.05027298681759586
SRSF5,0.10489224917837676
SRSF6,0.08521140926999225
SRSF7,0.06675585265024125
SS18,0.056403245362675276
SSB,0.04471210722102092
SSBP1,0.034518007520747226
SSBP3,0.038421513323696144
SSH1,0.0316190317968927
SSR1,0.11619339495410337
SSR3,0.11020080658653332
SSU72,0.06583814418567291
ST13,0.1503164128392653
ST3GAL1,0.06961853893040455
STAB1,0.03751508591001776
STAG2,0.07749766868916395
STAM2,0.02721200780724606
STAMBP,0.028187285999434798
STARD7,0.10095253391798875
STAT2,0.06540391509873801
STAT6,0.08601947276470123
STAU2,0.031451340658918386
STIM1,0.045855143260534297
STK25,0.04052798206415077
STK3,0.023608427216772896
STK35,0.033326300028742956
STK38,0.039255059013131366
STK38L,0.035962079338829264
STK4,0.031751298206681204
STK40,0.03712743226122436
STMP1,0.038322581609897204
STRIP1,0.018367914780572276
STRN,0.037705716069361676
STT3A,0.10475236389221806
STT3B,0.12011860457036429
STX12,0.03833841232130145
STX16,0.036214147737143064
STX17,0.025627430288524797
STX18,0.01654952079759467
STX3,0.025929146510126337
STX5,0.02970796717599501
STX6,0.034887626546800325
STX7,0.039644715828728604
SUCLA2,0.02290598628883365
SUCLG1,0.04478178119260067
SUCLG2,0.04205244960533445
SUCO,0.0634883221305851
SUDS3,0.04243260077047294
SUGP2,0.04795772789540478
SUGT1,0.029014666013656275
SUMF1,0.03383893231833223
SUMO1,0.059665280604780976
SUMO2,0.07286623640292658
SUMO3,0.06872894333364497
SUN1,0.0715145315227506
SUPT16H,0.08983002317716196
SUPT6H,0.0863147097520557
SUPT7L,0.02215721741976781
SUPV3L1,0.01852371889427146
SURF4,0.15441347110973808
SUSD6,0.06121023319648213
SWAP70,0.051702038272285235
SYF2,0.029485286437456765
SYMPK,0.0496331456637105
SYNCRIP,0.11120117349102583
SYNJ2BP,0.02671899004864141
SYNRG,0.03022501708270087
SYPL1,0.08681305966805986
SYS1,0.023279815031413124
SZRD1,0.04931073590942365
TAB2,0.06705855459319177
TADA2B,0.026615215251118086
TAF15,0.06684875498843787
TAF1D,0.02539893755441054
TAF5L,0.02119482923472415
TAF7,0.06699868098967975
TAF8,0.01655706272608231
TAF9B,0.024733865059777062
TALDO1,0.08787594157650426
TAOK2,0.0426523166097997
TAOK3,0.03008329471696589
TARDBP,0.044370756388512615
TARS1,0.05848977208854887
TASOR,0.04946587461524284
TBC1D10B,0.03775120840016285
TBC1D15,0.032008930243904166
TBC1D16,0.06476201092875261
TBC1D20,0.037408154776804564
TBC1D22A,0.016886095504625047
TBC1D23,0.025860717900606643
TBC1D24,0.019515157168201642
TBC1D5,0.04334688052000296
TBC1D9B,0.1011922935431011
TBCA,0.03983249240693329
TBCD,0.048618709191044614
TBK1,0.019250672925239513
TBL1X,0.03335813446077266
TBL2,0.030840583759242948
TCEA1,0.049744039197077726
TCERG1,0.030396455317806353
TCF12,0.05189007412725866
TCF25,0.043016256509685845
TCF3,0.04436561836004668
TCP1,0.10260302929065705
TCTN3,0.03590672738261304
TDP2,0.024201857607370664
TENT2,0.028948558277790335
TEP1,0.024817481374459813
TERF2IP,0.0359796658863512
TEX10,0.01603077083048593
TEX2,0.0565010631584414
TEX261,0.06002392912045047
TFAM,0.030777448247952185
TFDP1,0.04914413773846068
TFDP2,0.032385861704317995
TFG,0.07149177161035003
TGFBR1,0.04786726961259149
TGFBRAP1,0.024122379008738967
TGIF1,0.03913253240658816
TGOLN2,0.18529823943069362
THAP12,0.030503694176650872
THOC1,0.014886863109301398
THOC2,0.04281393120550658
THOC7,0.024776046366306367
THRA,0.033652732254603454
THRAP3,0.10192133811576357
THUMPD1,0.04821678754037892
THUMPD3,0.01983904164133635
TIA1,0.04646009560663124
TIAL1,0.04346249456643014
TIMM10B,0.020282504722384666
TIMM17A,0.03863936926053109
TIMM23,0.03193616672160953
TIMMDC1,0.032284949511696685
TINF2,0.030433944954222213
TIPRL,0.03698917356458003
TJP1,0.06076827872712829
TLE3,0.06830036012524537
TLE5,0.0901254169361937
TLK1,0.04497635855240395
TLK2,0.02113954709823332
TM2D3,0.022106901792073214
TM7SF3,0.03739394058895048
TM9SF3,0.16504099582166826
TM9SF4,0.06458110847050397
TMBIM1,0.09261495612902129
TMCC1,0.02746837819045163
TMCO1,0.08606103722593977
TMCO3,0.046172981225910334
TMED3,0.08878338470493677
TMED4,0.06493203788056104
TMED5,0.040395986355840664
TMED7,0.05636286832032319
TMED8,0.023938914802577795
TMED9,0.10129221986810753
TMEM106B,0.049339900708501444
TMEM106C,0.044794237186165015
TMEM109,0.07460435138257006
TMEM127,0.08087353922091088
TMEM131,0.04969952835158142
TMEM14B,0.018871777357221793
TMEM14C,0.05074417763171474
TMEM164,0.03798238644547455
TMEM165,0.04837376790736928
TMEM167A,0.06135030758249794
TMEM167B,0.03731769005745269
TMEM168,0.022409106987778704
TMEM181,0.05098375788154478
TMEM183A,0.02629703568152915
TMEM184B,0.05139874336437886
TMEM185B,0.03446475528671398
TMEM214,0.07594076421127628
TMEM219,0.06045398635559525
TMEM230,0.06881858521119776
TMEM245,0.05631073499936089
TMEM248,0.08776993110773887
TMEM263,0.04180240426582704
TMEM268,0.02734605562002818
TMEM30A,0.10888450795506885
TMEM33,0.045618476018833475
TMEM39A,0.02067349926012464
TMEM41A,0.020214082573790763
TMEM43,0.05731333310147709
TMEM50A,0.07606448413715437
TMEM50B,0.030611199639574007
TMEM59,0.17446713321584217
TMEM63A,0.05482594795885869
TMEM63B,0.03822858157695742
TMEM87A,0.05940978150093238
TMEM87B,0.042386291020724866
TMEM9,0.06860343391026948
TMEM9B,0.037627681805530104
TMOD3,0.04127113621464201
TMPO,0.05729643084467386
TMTC3,0.024058906490263123
TMX1,0.02894604465535881
TMX3,0.03158119599547183
TNFAIP1,0.03967877908626366
TNFRSF1A,0.07112263502665477
TNIP1,0.07032216440600095
TNK2,0.03739217076716674
TNKS,0.03358316079662105
TNKS1BP1,0.1244970748377488
TNKS2,0.0493293586055175
TNPO1,0.07316746901170793
TNPO2,0.05567993734395347
TNPO3,0.043065023374402614
TNRC18,0.07820707801772304
TNRC6A,0.037871930636083226
TNRC6B,0.02512209090715339
TNS3,0.07403746772825016
TOB2,0.04844026308419996
TOM1L2,0.03940001597874237
TOMM70,0.06859655125333115
TOP1,0.06507280957347322
TOP2B,0.12060653720481627
TOP3A,0.018252708880097994
TOPBP1,0.03099443369004005
TOR1A,0.02625682732857844
TOR1AIP1,0.050720684090525686
TOR1AIP2,0.04935001650859786
TOR1B,0.017632843833612268
TOR3A,0.03470093877622832
TOX4,0.044822424674134144
TP53I11,0.0973068328125864
TPD52L2,0.07542644989168878
TPGS2,0.03839405691475148
TPP1,0.07650984105971055
TPP2,0.03266342751136208
TPR,0.09869837429996381
TPRG1L,0.04063908643284993
TRA2A,0.04220129708106121
TRA2B,0.07374402505485517
TRAF3IP2,0.02281352903078274
TRAK1,0.04457117118682915
TRAK2,0.040742132327733015
TRAM1,0.15519490717426024
TRAM2,0.03378137204742486
TRAPPC11,0.027488133903665116
TRAPPC12,0.020753861130554687
TRAPPC3,0.03234836754468479
TRAPPC9,0.03379793512722039
TRIB1,0.07350535347293297
TRIM24,0.028691710627181486
TRIM25,0.030957064895001444
TRIM26,0.04566037427534669
TRIM27,0.041261666110346124
TRIM41,0.015357098411724002
TRIM44,0.07431370730862791
TRIM56,0.04957849574349586
TRIM69,0.021663579714706813
TRIM8,0.06152859145723643
TRIOBP,0.042879440843847996
TRIP11,0.037853221436098025
TRIP12,0.12126304662670716
TRIP4,0.015676675637203128
TRMT5,0.012339861845037018
TRRAP,0.05284769113644777
TSC1,0.023278411245972585
TSC2,0.049596135356463934
TSC22D1,0.1331265006197026
TSC22D3,0.09706794613320062
TSG101,0.04093318286672544
TSN,0.057837402991309995
TSNAX,0.025660357865895992
TSPYL1,0.06644246836969137
TSR1,0.02050595888741874
TTC1,0.02778143701848546
TTC17,0.05368244228510097
TTC19,0.0336553763032544
TTC27,0.014325979467010457
TTC31,0.013596378068767416
TTC37,0.05464478976651048
TTI1,0.019747937995248148
TTL,0.02093930795128745
TTYH3,0.055302432528011376
TUBB4B,0.12650626416970753
TUBGCP2,0.04045580973582739
TUBGCP6,0.021311170602712325
TUG1,0.0741643197362236
TULP3,0.0176508015146845
TULP4,0.037757284475295395
TUT7,0.027296936148055697
TWF1,0.040005542533412035
TXLNA,0.059232550685992987
TXNDC11,0.03510050153955972
TXNDC15,0.032979176998247046
TXNL1,0.04488342834381753
TXNL4A,0.02903910946944809
TXNRD1,0.05423829355861901
TYK2,0.03358898029989377
TYW1,0.01348835961504205
U2AF2,0.07659899964998992
U2SURP,0.061634381257221114
UACA,0.048784932033343484
UAP1,0.0714963417258833
UBA2,0.06871599250266647
UBA3,0.02615401097375065
UBA6,0.03257800969277491
UBAC2,0.04068791254017698
UBAP1,0.03677546909714882
UBAP2,0.031085636706526785
UBAP2L,0.12112580521685908
UBE2A,0.04190543114881207
UBE2B,0.03700929068564243
UBE2D2,0.04886504246269778
UBE2D3,0.14913334933876773
UBE2G1,0.03127831197196321
UBE2G2,0.051441090538704125
UBE2H,0.11981882852929733
UBE2I,0.04114754552454913
UBE2J2,0.022597519900319576
UBE2K,0.06004382784784929
UBE2L3,0.05220891366577226
UBE2L6,0.058698884613706134
UBE2N,0.05319339571224806
UBE2Q1,0.0525371045613541
UBE2R2,0.0598404376897412
UBE2V2,0.03869513112054976
UBE2W,0.026015017833987554
UBE3A,0.05575671990622575
UBE3B,0.03753617224638952
UBE3C,0.06262676974048192
UBE4B,0.03787294081584869
UBFD1,0.05140487461549362
UBL3,0.04595404105672315
UBL5,0.053372003372512807
UBN1,0.05012201649463425
UBP1,0.05935362143679534
UBQLN1,0.09613603859720088
UBQLN2,0.037945020807378986
UBQLN4,0.041857099460065036
UBR2,0.04400691572570634
UBR3,0.03788873776769229
UBR4,0.09758400300437393
UBR5,0.09961020597130692
UBR7,0.029884518393257457
UBTF,0.07339594403999922
UBXN4,0.09945052205803152
UBXN7,0.03813983380488775
UCHL5,0.02596244331613061
UCK2,0.024456100634610407
UFC1,0.06371216090851273
UFD1,0.019321786743049272
UFM1,0.04525160900409436
UGGT1,0.060956677789454135
UGP2,0.09143022486216783
UHMK1,0.11949749902216836
UHRF2,0.023305674830214985
UMPS,0.02088124040206685
UNC13B,0.034547456405690555
UPF1,0.07082857857013113
UPF2,0.03268644504331931
UPF3A,0.01737866055522542
UQCC1,0.021821629408463248
UQCRB,0.0758738231119302
UQCRC2,0.09931348940716993
URGCP,0.022083107307236127
UROS,0.021963523105861478
USF2,0.058502797417224646
USO1,0.06480323358296264
USP1,0.038546843521896065
USP10,0.04318705135810663
USP14,0.06021109477843144
USP15,0.027895858351642138
USP16,0.030896040283690338
USP19,0.03639895651075268
USP24,0.05038498211133896
USP33,0.04438352500469048
USP36,0.036417667786213886
USP38,0.025959617011603233
USP39,0.03675326081485259
USP4,0.03896124988393016
USP40,0.02785018427791399
USP48,0.036162671565470976
USP7,0.10150751529261548
USP8,0.02740805097924165
USP9X,0.12251096022525321
UTP11,0.018308006839209245
UTP25,0.024371036395589525
UTP4,0.023356379512513237
UTP6,0.02513967148447862
UTRN,0.08515614519804315
UVRAG,0.023803623672759865
UXS1,0.01940795431961712
VAC14,0.02274527777691087
VAMP3,0.060089080622766494
VAPA,0.0970839322103781
VAPB,0.05266734959549636
VARS1,0.051417200627114704
VASP,0.056559454586659834
VCPIP1,0.02961415488806344
VDAC1,0.12022880157123757
VEZF1,0.04793902421428045
VEZT,0.0419522801216824
VHL,0.028264200440219465
VIRMA,0.07015772217940701
VKORC1L1,0.056222106201542214
VMA21,0.029469500715035877
VOPP1,0.025791328812135594
VPS13D,0.05746865320164306
VPS26B,0.034706654969925324
VPS26C,0.02827689839348345
VPS29,0.029375781446537748
VPS35,0.09775752469754342
VPS35L,0.03521095564781105
VPS36,0.029454307323271315
VPS39,0.04880934849112391
VPS41,0.03645279125684907
VPS45,0.03117969686434649
VPS4B,0.04420475871674117
VPS53,0.024384722801360885
VPS8,0.02471159837237435
VTA1,0.03214032511026247
VTI1B,0.02111464070805898
WAC,0.10374800789345577
WAPL,0.04944248446143457
WASF2,0.1087849230919132
WASHC2C,0.020356831993334597
WASHC4,0.03282820806194934
WASHC5,0.051921193335180915
WASL,0.05605045560007463
WBP1L,0.05444259782126422
WDFY1,0.02679120753915906
WDFY3,0.04153103504206668
WDR1,0.16273622904723745
WDR12,0.016736521701360602
WDR26,0.09877180825056368
WDR33,0.037114465667260385
WDR41,0.020599726429493717
WDR43,0.03127291913404892
WDR45B,0.058791993299590305
WDR48,0.031122424663042
WDR5,0.027761590998012772
WDR59,0.01747703943597443
WDR6,0.062452853103806064
WDR61,0.025306548554314096
WDR70,0.016789307011767188
WDR75,0.02810506993879782
WDR82,0.08101005394182924
WDTC1,0.05409296750532901
WIPI2,0.04770608487304821
WIZ,0.037965377573148065
WRNIP1,0.032549457617801786
WSB1,0.04725736114088151
WSB2,0.04016056989883539
WTAP,0.043225815874873084
WWC3,0.04300325968700826
WWP2,0.03343544576365738
WWTR1,0.05203963594374419
XIAP,0.04733134398102005
XPNPEP1,0.025788972964507783
XPO1,0.101139156186348
XPO4,0.02052049653287468
XPO5,0.037873953005163885
XPO6,0.062159477627838834
XPO7,0.0484222179723772
XRCC5,0.21182490083373165
XRCC6,0.16863225677064883
XRN2,0.06786930759734704
YAP1,0.06512498830028192
YARS1,0.05035558668556269
YEATS2,0.025134693730568886
YIPF1,0.02728709346174554
YIPF3,0.06646721225950127
YIPF4,0.03998114029318822
YIPF5,0.03422303680456974
YIPF6,0.04853488982443932
YKT6,0.061799553825637385
YLPM1,0.048579607974097896
YME1L1,0.1140200935097152
YPEL5,0.0580971566881391
YTHDC1,0.05283090751422922
YTHDF1,0.04386154644604667
YTHDF2,0.05384389169547892
YTHDF3,0.05846872079105732
YWHAH,0.08373061259214377
YY1,0.0701621098425625
YY1AP1,0.03056039381896842
ZADH2,0.02732984221750779
ZBED1,0.03876023672212747
ZBED5,0.023473851768833473
ZBTB4,0.07206030838006669
ZBTB40,0.021452263392167836
ZBTB44,0.03922683616705763
ZBTB7A,0.032089453947247285
ZBTB7B,0.05940637652128632
ZC3H13,0.05398874149387038
ZC3H14,0.027380889256562235
ZC3H15,0.04211639595960032
ZC3H4,0.028122094171901004
ZC3H7B,0.06493550927596033
ZC3HAV1,0.040087137257679435
ZCCHC14,0.02714529961867016
ZCCHC7,0.015808447189547454
ZCRB1,0.027980476475309924
ZDHHC16,0.022108710707811723
ZDHHC20,0.04471162747799826
ZDHHC3,0.03986220565720278
ZDHHC6,0.022561901927391336
ZDHHC7,0.03497652876527352
ZDHHC9,0.0471939098686377
ZFAND3,0.04999889010839812
ZFAND5,0.09087888748931336
ZFC3H1,0.02515406040685597
ZFP62,0.019824343207114094
ZFP91,0.04940951628926502
ZFR,0.0670473509187473
ZFX,0.03405092813519761
ZFYVE1,0.017761126637912704
ZFYVE26,0.02400834706195299
ZHX1,0.03611130926325246
ZKSCAN1,0.10263428242351443
ZMAT2,0.04508465350387714
ZMIZ2,0.06199415707728507
ZMPSTE24,0.055360178876347185
ZMYM2,0.05668521139405214
ZMYM3,0.028496027520405958
ZMYM4,0.048388350124598745
ZMYND11,0.07867007675453988
ZMYND8,0.045253674681300454
ZNF12,0.021860559796166776
ZNF121,0.02169458597735451
ZNF142,0.018428848989154104
ZNF146,0.07515680579402312
ZNF148,0.037184165066846554
ZNF207,0.07229925759832949
ZNF251,0.015539443523236105
ZNF3,0.022399973378324105
ZNF317,0.02079401447801944
ZNF318,0.023987250438555464
ZNF335,0.016183213811596507
ZNF33A,0.03983994329963682
ZNF362,0.02161602351734108
ZNF395,0.03455160128968509
ZNF397,0.02181501629565934
ZNF451,0.02151694224881236
ZNF496,0.02509726121374921
ZNF561,0.024407221826427888
ZNF562,0.0214016698898247
ZNF592,0.03373303147385002
ZNF609,0.03963340906718952
ZNF623,0.03315841642834452
ZNF638,0.07988090302946173
ZNF644,0.02974056781138008
ZNF664,0.10904117616897693
ZNF687,0.03294022043940447
ZNF7,0.014301475248127258
ZNF706,0.049162174218846603
ZNF740,0.02395694648339142
ZNF766,0.017314406460196136
ZNF791,0.02211456917305164
ZNF83,0.028250155252071855
ZNF84,0.022321545584310293
ZNFX1,0.05914264110268382
ZNHIT1,0.03511476027445676
ZNHIT6,0.016981531507282002
ZRANB2,0.03919594608584492
ZSWIM8,0.02477363305838725
ZXDC,0.018295413910417738
ZYG11B,0.026976023016289652
ZYX,0.09727391394404733
ZZEF1,0.03650047226485941
